run_id,algorithm,instance,seed,iter,k,current_cost,best_cost,delta,accepted,shake_applied,shake_tries,shake_invalid,vnd_rounds,vnd_improvements,neighbors_evaluated,ivns_string,ivns_string_length,ivns_complexity_score,ivns_generation_tries,ivns_strings_generated_iter,ivns_strings_valid_iter,ivns_strings_invalid_iter,ivns_strings_evaluated_iter,ivns_strings_selected_iter,ivns_strings_accepted_iter,ivns_unique_strings_iter,ivns_filter_reject_reason,elapsed_time_seconds,status,error,source_path,ivns_profile,vnd_mode,variant,configuration,ivns_time,experiment_group
ivns_F-n135-k7_1,ivns,F-n135-k7,1,6,1,6909,6909,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,5,,2.77501,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,7,1,6909,6909,0,False,False,,,,,0,rfffeg,6,20,1,1,1,0,0,1,0,6,,3.297011,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,8,1,6909,6909,0,False,False,,,,,0,rffffee,7,25,3,3,1,2,0,1,0,7,Complejidad excesiva: 39 > 36.,3.824014,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,9,1,6909,6909,0,False,False,,,,,0,rffrffee,8,28,2,2,1,1,0,1,0,8,Cadena desbalanceada por frecuencia de símbolos.,4.355015,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,10,1,6909,6909,0,False,False,,,,,0,rfffrfrgerg,11,35,1,1,1,0,0,1,0,9,,4.905018,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,1,1,6057,6057,-203,True,False,,,,,1,rab,3,7,2,2,1,1,1,1,1,1,Complejidad excesiva: 42 > 36.,0.037001,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,2,1,6057,6057,0,False,False,,,,,0,rfrfe,5,17,3,3,1,2,0,1,0,2,Complejidad excesiva: 45 > 36.,0.550001,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,3,1,6057,6057,0,False,False,,,,,0,rfffrfergg,10,32,1,1,1,0,0,1,0,3,,1.114005,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,4,1,6057,6057,0,False,False,,,,,0,raaarffecb,10,29,3,3,1,2,0,1,0,4,Complejidad excesiva: 42 > 36.,1.661006,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,5,1,6057,6057,0,False,False,,,,,0,rffrferg,8,26,1,1,1,0,0,1,0,5,,2.188008,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,6,1,6057,6057,0,False,False,,,,,0,rffrgrg,7,21,1,1,1,0,0,1,0,6,,2.71101,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,7,1,6057,6057,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,7,,3.221011,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,8,1,6057,6057,0,False,False,,,,,0,rararfrgc,9,26,1,1,1,0,0,1,0,8,,3.745014,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,9,1,5820,5820,-237,True,False,,,,,1,rarac,5,14,1,1,1,0,1,1,1,9,,4.001015,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,10,1,5820,5820,0,False,False,,,,,0,rfg,3,9,2,2,1,1,0,1,0,9,Complejidad excesiva: 39 > 36.,4.510016,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,1,1,7169,7169,0,False,False,,,,,0,raraffrgrgc,11,32,3,3,1,2,0,1,0,1,Complejidad excesiva: 56 > 36.,0.550003,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,2,1,7169,7169,0,False,False,,,,,0,rffffrgrge,10,32,1,1,1,0,0,1,0,2,,1.101004,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,3,1,7169,7169,0,False,False,,,,,0,rffferg,7,23,1,1,1,0,0,1,0,3,,1.625007,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,4,1,7169,7169,0,False,False,,,,,0,raaffec,7,22,2,2,1,1,0,1,0,4,Cadena desbalanceada por frecuencia de símbolos.,2.155008,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,5,1,7169,7169,0,False,False,,,,,0,rfaarfrgcg,10,29,1,1,1,0,0,1,0,5,,2.70301,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,6,1,7169,7169,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,6,,3.211013,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,7,1,6855,6855,-314,True,False,,,,,1,raac,4,11,1,1,1,0,1,1,1,7,,3.264013,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,8,1,6855,6855,0,False,False,,,,,0,rfffeg,6,20,1,1,1,0,0,1,0,8,,3.786014,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,9,1,6855,6855,0,False,False,,,,,0,rfrfffee,8,28,4,4,1,3,0,1,0,9,Complejidad excesiva: 45 > 36.,4.316017,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_3,ivns,F-n135-k7,3,10,1,6855,6855,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,9,,4.825018,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,1,1,6701,6701,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,1,,0.511003,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,2,1,6701,6701,0,False,False,,,,,0,raaarafrfecc,12,36,1,1,1,0,0,1,0,2,,1.063004,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,3,1,6701,6701,0,False,False,,,,,0,rffe,4,14,1,1,1,0,0,1,0,3,,1.575007,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,4,1,6701,6701,0,False,False,,,,,0,rfrfrferg,9,29,2,2,1,1,0,1,0,4,Cadena desbalanceada por frecuencia de símbolos.,2.105008,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,5,1,6701,6701,0,False,False,,,,,0,rfrffrge,8,26,1,1,1,0,0,1,0,5,,2.631011,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,6,1,6701,6701,0,False,False,,,,,0,rfrffrfee,9,31,1,1,1,0,0,1,0,6,,3.179012,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,7,1,6701,6701,0,False,False,,,,,0,rffrgg,6,18,1,1,1,0,0,1,0,7,,3.700015,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,8,1,6701,6701,0,False,False,,,,,0,rfrfrfrfee,10,34,2,2,1,1,0,1,0,8,Complejidad excesiva: 42 > 36.,4.236016,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,9,1,6701,6701,0,False,False,,,,,0,rfaracg,7,20,1,1,1,0,0,1,0,9,,4.759019,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_4,ivns,F-n135-k7,4,10,1,6701,6701,0,False,False,,,,,0,rarafrfec,9,28,2,2,1,1,0,1,0,10,Complejidad excesiva: 37 > 36.,5.29202,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,1,1,7407,7407,0,False,False,,,,,0,rffrfrge,8,26,1,1,1,0,0,1,0,1,,0.529003,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,2,1,7102,7102,-305,True,False,,,,,1,rarb,4,10,1,1,1,0,1,1,1,2,,0.711003,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,3,1,7102,7102,0,False,False,,,,,0,rararabc,8,21,1,1,1,0,0,1,0,3,,1.228005,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,4,1,7102,7102,0,False,False,,,,,0,rfrfarace,9,28,2,2,1,1,0,1,0,4,Cadena desbalanceada por frecuencia de símbolos.,1.768007,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,5,1,7102,7102,0,False,False,,,,,0,rfrg,4,12,1,1,1,0,0,1,0,5,,2.277009,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,6,1,7102,7102,0,False,False,,,,,0,rffrfffeeg,10,34,1,1,1,0,0,1,0,6,,2.83701,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,7,1,7102,7102,0,False,False,,,,,0,rffe,4,14,2,2,1,1,0,1,0,7,duplicated-string,3.349013,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,8,1,7102,7102,0,False,False,,,,,0,rfrfe,5,17,1,1,1,0,0,1,0,8,,3.861014,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,9,1,7102,7102,0,False,False,,,,,0,rfg,3,9,3,3,1,2,0,1,0,9,Complejidad excesiva: 45 > 36.,4.372017,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_5,ivns,F-n135-k7,5,10,1,7102,7102,0,False,False,,,,,0,rffrgrg,7,21,2,2,1,1,0,1,0,10,duplicated-string,4.902018,timeout,tiempo límite agotado aplicando criterio ivns: 0.5 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-0.50/random/trace-f-n135-k7-efg-high-random-time-0.50.csv,efg-high,random,efg-high-random,efg-high-random-t0.50,0.5,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,1,1,6702,6702,0,False,False,,,,,0,raarffrgrgc,11,32,1,1,1,0,0,1,0,1,,1.049004,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,2,1,6702,6702,0,False,False,,,,,0,rfg,3,9,1,1,1,0,0,1,0,2,,2.060008,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,3,1,6702,6702,0,False,False,,,,,0,rfrffrfee,9,31,2,2,1,1,0,1,0,3,Cadena desbalanceada por frecuencia de símbolos.,3.097011,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,4,1,6702,6702,0,False,False,,,,,0,rfrfe,5,17,2,2,1,1,0,1,0,4,Cadena desbalanceada por frecuencia de símbolos.,4.110015,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,5,1,6702,6702,0,False,False,,,,,0,rarafrgc,8,23,1,1,1,0,0,1,0,5,,5.132019,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,6,1,6702,6702,0,False,False,,,,,0,rfrfffee,8,28,3,3,1,2,0,1,0,6,Complejidad excesiva: 39 > 36.,6.170022,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,7,1,6702,6702,0,False,False,,,,,0,rfffeg,6,20,1,1,1,0,0,1,0,7,,7.192026,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,8,1,6702,6702,0,False,False,,,,,0,rffrgg,6,18,1,1,1,0,0,1,0,8,,8.210029,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,9,1,6702,6702,0,False,False,,,,,0,rffaracrgrg,11,32,1,1,1,0,0,1,0,9,,9.269033,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_1,ivns,F-n135-k7,1,10,1,6702,6702,0,False,False,,,,,0,rfrfferg,8,26,1,1,1,0,0,1,0,10,,10.294038,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,1,1,6577,6577,-420,True,False,,,,,1,rarac,5,14,3,3,1,2,1,1,1,1,Complejidad excesiva: 43 > 36.,0.259001,ok,,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
ivns_F-n135-k7_2,ivns,F-n135-k7,2,2,1,6577,6577,0,False,False,,,,,0,rfffrgrgrg,10,30,1,1,1,0,0,1,0,2,,1.298005,timeout,tiempo límite agotado aplicando criterio ivns: 1.0 segundos.,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/f-n135-k7-high-times/time-1.00/best/trace-f-n135-k7-efg-high-best-time-1.00.csv,efg-high,best,efg-high-best,efg-high-best-t1.00,1.0,f_high_exploratory
