run_id,algorithm,instance,seed,known_best,max_iter,kmax,max_no_improve,shake_max_tries,generation_max_tries,vnd_mode,vnd_max_rounds,vnd_max_no_improve,time_limit_seconds,termination_reason,initial_cost,initial_solution_signature,initial_solution_shared_p,initial_solution_source,best_cost,final_cost,gap_percent,iterations,accepted_improvements,invalid_neighbors,no_improvement_neighbors,timeout_neighbors,neighbors_evaluated,generation_tries,elapsed_time_seconds,best_iteration,stagnation_iterations,feasible,status,error,ivns_string_length_avg,ivns_complexity_avg,ivns_max_neighborhood_seconds,ivns_reset_strings_on_improvement,ivns_candidates_per_iteration,ivns_candidate_selection_mode,ivns_exploration_rate,ivns_candidates_generated,ivns_candidates_valid,ivns_candidates_timeout,ivns_candidates_invalid,ivns_candidates_no_improvement,ivns_candidates_selected,ivns_candidate_success_rate,ivns_strings_generated_total,ivns_strings_valid_total,ivns_strings_invalid_total,ivns_strings_evaluated_total,ivns_strings_selected_total,ivns_strings_accepted_total,ivns_unique_strings_total,ivns_reject_too_many_r,ivns_reject_too_short,ivns_reject_too_long,ivns_reject_unbalanced,ivns_reject_missing_required_symbol,ivns_reject_forbidden_expensive_pattern,ivns_reject_semantic_invalid,ivns_reject_duplicated_string,ivns_reject_generation_limit_reached,ivns_reject_unknown,source_path,ivns_profile,variant,ivns_time,configuration,experiment_group
ivns_A-n80-k10_10,ivns,A-n80-k10,10,1763,10,2,5,5,50,best,3,2,600,max_iter,5051,"52,11,71,2,21,67,19,55,33|16,44,34,32,20,68,5,75,29,49,60|47,6,40,31,3,30,42,26|43,77,57,23,4,51,7,72,17|15,54,37,35,12,25,63,70,36,78,66|64,14,58,61,28,8,46,45|65,56,39,13,24,74,48,9|27,50,76,53,62,41,22|69,59,18,38,73|1,79,10",false,generated_inside_algorithm,4877,4877,176.630753,10,1,0,0,9,1,18,9.222387,5,0,true,ok,,7.2,22.7,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,1,10,1,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_11,ivns,A-n80-k10,11,1763,10,2,5,5,50,best,3,2,600,max_iter,4785,"35,54,77,66,19,46,58,73,29,7,43,47|33,72,55,26,11,70,15,27,12,31,59,16,75,34|4,69,74,50,64,42,53,67,68|28,10,62,45,78,56,39|44,5,57,13,60,52,6,48|65,51,14,63,1,30,2,25|41,21,76,8,22,49,36|32,24,18,23,38,20|37,61,9,17,71|40,79,3",false,generated_inside_algorithm,4306,4306,144.242767,10,3,0,0,7,3,12,7.753122,5,0,true,ok,,6.3,19.4,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,3,10,3,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_12,ivns,A-n80-k10,12,1763,10,2,5,5,50,best,3,2,600,max_iter,4989,"35,31,16,25,58,68,52,2,67,63,75,33|26,43,17,40,9,54,1,29|72,49,70,60,3,28,45|51,77,76,50,20,41,21,56,57,15|34,47,59,78,22,55,30,42|14,4,66,6,46,23,48,36,71|64,5,11,19,69,12,73,74|65,10,44,38,18,32,61|8,53,24,27,62,7,13|79,37,39",false,generated_inside_algorithm,4805,4805,172.546799,10,1,0,0,9,1,15,9.705145,8,0,true,ok,,8.5,25.9,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_13,ivns,A-n80-k10,13,1763,10,2,5,5,50,best,3,2,600,max_iter,5076,"33,13,51,42,37,56,49,5,29,44|67,14,23,18,22,34,26,12,72|68,65,70,64,32,6,52,62,59|77,47,60,15,75,9,7,27,74,43|38,45,1,30,17|35,78,40,71,36,8,10,76,53,41|4,48,19,24,25,2,11,16,20|58,39,63,46,55,66,31,69,54|79,3,73,28,50|21,61,57",false,generated_inside_algorithm,4706,4706,166.931366,10,2,0,0,8,2,14,8.440777,4,0,true,ok,,6.7,20.7,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,2,10,2,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_14,ivns,A-n80-k10,14,1763,10,2,5,5,50,best,3,2,600,max_iter,5009,"27,14,55,36,53,24,10,3,43,46,72|67,34,16,45,65,35,37,60,78,39,29|33,31,26,51,58,19,74,1,22,54|47,70,20,40,41,42,56,61|15,77,5,44,2,23,9,75,66|52,21,38,30,48,50,71,8,68|4,57,63,17,64,6|73,49,18,13,32,76,11|25,28,7,12,62|59,79,69",false,generated_inside_algorithm,4580,4580,159.784454,10,2,0,0,8,2,14,8.882557,7,0,true,ok,,7.3,23.7,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,2,10,2,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_15,ivns,A-n80-k10,15,1763,10,2,5,5,50,best,3,2,600,max_iter,4843,"33,72,26,31,37,48,5,6,64,10,39|75,20,70,46,35,56,76,51,19,13,60|27,54,71,16,18,49,25,53,36|77,78,44,42,65,38,7,40,34|14,22,9,30,68,15,24,63|52,21,29,74,43,50,12,3|47,55,28,67,11,17,61|4,62,57,1,2,69|58,45,32,59,8,23,73|41,79,66",false,generated_inside_algorithm,4712,4712,167.271698,10,1,0,0,9,1,15,9.272362,10,0,true,ok,,7.4,24.2,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_16,ivns,A-n80-k10,16,1763,10,2,5,5,50,best,3,2,600,max_iter,4897,"33,67,68,26,17,16,36,38,28|35,50,22,58,40,74,56,12|31,72,65,6,70,66,75,53,8,43,47,23,78,15|30,32,2,48,62,5,55,69|51,9,76,73,18,59|54,14,20,42,63,71,27,52,49|34,77,4,61,46,64,44,57,13,29|24,45,25,10,1,39|21,79,60,19,41,11|37,7,3",false,generated_inside_algorithm,4582,4582,159.897903,10,2,0,0,8,2,18,8.651672,9,0,true,ok,,7.2,22.6,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,2,10,2,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_17,ivns,A-n80-k10,17,1763,10,2,5,5,50,best,3,2,600,max_iter,5242,"34,16,14,3,47,39,40,15,23,73|69,45,53,46,11,9,56|43,33,21,65,25,78,2,1,32,19|75,52,38,37,50,68,57,26,48|49,27,67,42,17,22,10|31,72,35,59,29,71,13,55,6|28,76,64,8,58,77,20,41,60|54,5,61,74,62,7|63,36,12,51,4,18,70,30|79,44,66,24",false,generated_inside_algorithm,4483,4483,154.282471,10,5,0,0,5,5,15,5.619189,10,0,true,ok,,5.6,17.8,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,5,10,5,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_18,ivns,A-n80-k10,18,1763,10,2,5,5,50,best,3,2,600,max_iter,4838,"31,65,14,16,68,63,42,9,66|33,54,41,17,60,7,76,30,35|58,43,64,2,1,6,75,32|34,53,38,5,22,62,52|25,28,8,3,36,67,20,26|78,72,47,19,55,21,45,69,44,40,27|39,48,71,12,24,51,4,15,77,11,29|49,56,57,59,37,61|13,79,50,73,74,23,70|46,18,10",false,generated_inside_algorithm,4392,4392,149.120819,10,3,0,0,7,3,18,8.019989,10,0,true,ok,,6.6,20.7,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,3,10,3,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_19,ivns,A-n80-k10,19,1763,10,2,5,5,50,best,3,2,600,max_iter,4974,"33,15,44,75,69,6,71,23,41,46|35,1,37,72,70,64,45,3|54,56,51,31,30,21,17,62,10,29,58|26,47,27,36,43,61,50,55,34,22|14,65,67,66,11,77,53,28,48,73,25|32,49,59,2,42,52,4|8,78,38,5,13,19,40,68,24|12,20,18,57,16,76|60,39,63,74,9|7,79",false,generated_inside_algorithm,4448,4448,152.297226,10,3,0,0,7,3,14,7.939029,7,0,true,ok,,6.2,20.0,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,3,10,3,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_20,ivns,A-n80-k10,20,1763,10,2,5,5,50,best,3,2,600,max_iter,4739,"76,70,14,5,43,38,28,63|65,16,33,55,71,10,58,15,57,56,4,11|72,61,49,54,21,9,47,41,8|75,31,12,26,44,51,60,18,78,25,50|66,3,46,69,2,37,48,77|35,40,74,45,30,34,68,29,13|32,6,17,19,39,73|52,53,62,27,67,64,24,20,1|23,36,59,22,42|79,7",false,generated_inside_algorithm,3608,3608,104.651169,10,8,0,0,2,8,14,3.414292,9,0,true,ok,,4.5,14.1,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,8,10,8,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_21,ivns,A-n80-k10,21,1763,10,2,5,5,50,best,3,2,600,max_iter,5109,"33,77,14,46,67,13,27,25,69,75,32,39,16|54,23,42,29,22,56,15,40|76,6,58,43,41,45,12|44,51,31,30,35,26,57,9,17,47,24|72,78,64,28,63,73,34,53,48,55|65,68,38,49,4,5,19,2|10,50,8,7,36,21,74|60,3,62,37,71,70,11|20,18,66,1,59|61,79,52",false,generated_inside_algorithm,4979,4979,182.416336,10,1,0,0,9,1,13,9.240378,4,0,true,ok,,8.2,25.4,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,1,10,1,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_22,ivns,A-n80-k10,22,1763,10,2,5,5,50,best,3,2,600,max_iter,4956,"54,33,43,32,14,8,35,69,78,63,41,12,24,77|27,26,52,39,65,6,11,22|72,67,16,9,20,42,18|31,70,5,51,3,76,2,44,37|47,58,53,15,7,66,45,64,10|49,73,30,46,28,56,50,40,4|34,29,74,57,19,36,59|68,48,38,21,71,25,1|17,62,60,23,61,75|13,79,55",false,generated_inside_algorithm,4487,4487,154.509354,10,3,0,0,7,3,13,8.1959,10,0,true,ok,,6.5,20.8,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,3,10,3,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_23,ivns,A-n80-k10,23,1763,10,2,5,5,50,best,3,2,600,max_iter,5201,"16,6,20,76,22,65,40,33|47,51,64,5,38,49,46,70,18|15,35,34,1,78,13,63,14,26,7,72|31,8,60,27,12,54,9,53,44,36|77,37,4,28,45,56,17,24|23,66,32,10,58,2,73,41|75,52,59,57,25,11,74|67,30,61,71,21,39,68,48|50,19,62,69,43,55,29,42|3,79",false,generated_inside_algorithm,4696,4696,166.364151,10,3,0,0,7,3,16,8.122937,6,0,true,ok,,6.1,19.9,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,3,10,3,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_24,ivns,A-n80-k10,24,1763,10,2,5,5,50,best,3,2,600,max_iter,4709,"47,48,55,44,17,61,73,30,65,75|51,28,53,38,64,72,67,52,2|15,26,31,34,5,20,66,9,21,24,4,70|33,43,11,22,78,59,3,69|46,57,37,62,60,42|14,16,23,27,74,68,8,32,41,36|76,49,45,12,10,71,40|77,39,1,25,19,35,58,50,29|79,18,54,7,13,56|6,63",false,generated_inside_algorithm,4027,4027,128.417465,10,4,0,0,6,4,13,7.284356,8,0,true,ok,,6.0,20.1,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,4,10,4,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_25,ivns,A-n80-k10,25,1763,10,2,5,5,50,best,3,2,600,max_iter,5030,"33,31,76,50,78,55,10,53,3,19|77,46,8,49,24,48,75,6,30,41|52,20,29,58,51,4,71,63,74|56,35,61,9,62,16,64,11,72|15,60,27,43,34,32,57,2,68,65,36|66,14,67,25,45,21,40,17|54,26,7,22,39,28|47,70,37,69,73,13,44,12,38|5,23,59,42,18|1,79",false,generated_inside_algorithm,4721,4721,167.782181,10,2,0,0,8,2,13,8.741628,10,0,true,ok,,7.9,23.7,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,2,10,2,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_26,ivns,A-n80-k10,26,1763,10,2,5,5,50,best,3,2,600,max_iter,4817,"33,43,4,35,51,48,44,19,28,9,5,58|47,15,18,71,70,11,78,55,2|65,72,29,67,64,10,30,57,76,39|26,68,61,23,8,77,6,40|14,24,3,63,27,16,69,22|31,34,60,74,59,41,50,62|66,12,37,21,7,17|54,13,53,42,36,49,73,25|20,45,52,38,56,46,75,32|1,79",false,generated_inside_algorithm,4080,4080,131.423706,10,5,0,0,5,5,12,6.613692,10,0,true,ok,,5.4,16.8,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,5,10,5,7,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_27,ivns,A-n80-k10,27,1763,10,2,5,5,50,best,3,2,600,max_iter,4796,"33,48,2,26,78,12,5,19,53,16,64|28,51,18,37,6,55|24,73,54,38,44,10,4,29,34,1|14,47,65,8,67,23,77,60,17,35,56,62|74,68,13,70,71,36,30,63|43,52,21,46,32,7,15,20,31,49|72,42,11,75,9,22,27|79,66,41,69,39,50,58|59,57,61,40,25|45,3,76",false,generated_inside_algorithm,4346,4346,146.511627,10,3,0,0,7,3,14,8.07696,9,0,true,ok,,7.0,22.9,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,3,10,3,10,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_28,ivns,A-n80-k10,28,1763,10,2,5,5,50,best,3,2,600,max_iter,5183,"51,67,5,6,39,23,43,35,32,52|33,34,74,8,61,25,37,71,68|77,15,56,7,16,11,9,30,29|47,65,44,1,27,45,20,42|54,78,14,58,63,26,57,41,49,55|72,31,4,10,76,21,38,70,48,13,75|46,62,50,24,22,73,60|53,59,64,66,17,18|36,40,12,19,2,69|3,28,79",false,generated_inside_algorithm,4373,4373,148.043106,10,4,0,0,6,4,12,6.827585,9,0,true,ok,,7.0,21.8,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,4,10,4,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_29,ivns,A-n80-k10,29,1763,10,2,5,5,50,best,3,2,600,max_iter,4952,"73,46,20,28,58,41,2|34,35,56,29,30,4,49,21,57,32,27,67|71,72,52,53,17,24,19,76,37|33,5,47,70,42,13,9,3|69,36,40,55,16,23,61,48|43,8,65,74,39,59,75,64,66|77,68,11,12,45,22,10|14,25,44,15,50,7,60,31,54,38,78|18,6,51,1,63|62,79,26",false,generated_inside_algorithm,4580,4580,159.784454,10,2,0,0,8,2,11,8.539728,7,0,true,ok,,7.8,25.4,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,11,10,1,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n80-k10_30,ivns,A-n80-k10,30,1763,10,2,5,5,50,best,3,2,600,max_iter,5080,"33,52,23,66,32,26,65,14,15,2,42|72,47,64,40,5,63,67,8,75,21,29|27,51,35,45,61,54,49,48,12,58|77,31,70,50,22,11,34,73,71,20|43,46,76,25,57,4,13,59|78,60,53,19,16,30,44,74,36,56|28,18,69,17,6|68,62,38,24,7,10|79,1,37,39,55|9,3,41",false,generated_inside_algorithm,4732,4732,168.406128,10,2,0,0,8,2,16,8.481758,8,0,true,ok,,6.4,20.2,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,2,10,2,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-best/summary-ivns-efg-high-best-time-1.00.csv,efg-high,efg-high-best,1.0,efg-high-best-t1.00,a_time_exploratory
ivns_A-n33-k5_1,ivns,A-n33-k5,1,661,10,2,5,5,50,first,3,2,600,max_iter,1827,"26,11,10,7,18,29,21,24,20|32,1,8,9,22,30,12,25|14,3,28,23,4,19,6|17,27,2,13|31,5,15,16",false,generated_inside_algorithm,1262,1262,90.922844,10,4,0,0,6,4,12,7.073461,8,0,true,ok,,6.7,22.5,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,4,10,4,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_2,ivns,A-n33-k5,2,661,10,2,5,5,50,first,3,2,600,max_iter,1819,"11,1,5,8,14,19,30,22,16|21,27,4,26,23,3,2|31,7,28,17,15|29,6,12,10,9,25,24|13,20,18,32",false,generated_inside_algorithm,1207,1207,82.602119,10,5,0,0,5,5,15,5.767115,10,0,true,ok,,6.6,22.6,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,5,10,5,7,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_3,ivns,A-n33-k5,3,661,10,2,5,5,50,first,3,2,600,max_iter,1769,"26,20,6,18,4,13,23,14|32,12,30,1,8,25,11,19,7|9,16,2,24,21,29,15|22,10,31,28,5,3|17,27",false,generated_inside_algorithm,1174,1174,77.60968,10,4,0,0,6,4,11,6.327835,10,0,true,ok,,6.7,20.4,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,11,10,1,4,10,4,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_4,ivns,A-n33-k5,4,661,10,2,5,5,50,first,3,2,600,max_iter,1885,"29,8,20,7,11,4,12,28,26,16|32,1,25,3,14,21,17,22|23,24,27,2,5,18|19,30,10,15,13|6,31,9",false,generated_inside_algorithm,1215,1215,83.812401,10,5,0,0,5,5,15,5.726136,9,0,true,ok,,5.7,17.8,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,5,10,5,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_5,ivns,A-n33-k5,5,661,10,2,5,5,50,first,3,2,600,max_iter,1853,"14,27,16,2,6,24,26|29,12,28,22,18,23,3,5|1,8,15,9,13,17|30,21,19,4,25,11,31|10,20,7,32",false,generated_inside_algorithm,1095,1095,65.658096,10,6,0,0,4,6,15,5.734131,10,0,true,ok,,6.4,21.4,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,6,10,6,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_6,ivns,A-n33-k5,6,661,10,2,5,5,50,first,3,2,600,max_iter,1807,"26,16,9,23,19,11,30,28|5,10,17,31,12,3|32,18,27,8,6,25,7|29,21,24,20,1,2,13,14|4,22,15",false,generated_inside_algorithm,1276,1276,93.040848,10,4,0,0,6,4,13,6.624687,10,0,true,ok,,6.5,20.7,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,4,10,4,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_7,ivns,A-n33-k5,7,661,10,2,5,5,50,first,3,2,600,max_iter,1779,"13,10,8,9,30,29|26,32,27,21,11,14,25,6,28|20,16,5,3,22,1,17,12|2,15,24,18,7,23|19,31,4",false,generated_inside_algorithm,1085,1085,64.145241,10,7,0,0,3,7,16,3.382308,10,0,true,ok,,5.1,16.3,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,7,10,7,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_8,ivns,A-n33-k5,8,661,10,2,5,5,50,first,3,2,600,max_iter,1897,"29,27,19,6,20,1,26,30|32,5,9,31,14,25,2|21,10,18,15,4,24,16|28,22,12,3,7,13|8,23,11,17",false,generated_inside_algorithm,1151,1151,74.130104,10,6,0,0,4,6,14,5.006495,10,0,true,ok,,6.2,20.0,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,6,10,6,7,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_9,ivns,A-n33-k5,9,661,10,2,5,5,50,first,3,2,600,max_iter,1799,"1,11,29,3,17,31,10|21,5,8,18,4,28,14,26,7|13,19,16,23,30,9|22,25,27,6,15,20|2,12,24,32",false,generated_inside_algorithm,1179,1179,78.366112,10,4,0,0,6,4,14,7.082458,9,0,true,ok,,6.8,22.4,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,4,10,4,9,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
ivns_A-n33-k5_10,ivns,A-n33-k5,10,661,10,2,5,5,50,first,3,2,600,max_iter,1878,"14,26,21,29,7,17,18,4|15,28,24,8,6,1,11,19|32,31,2,3,27,12|5,22,9,20,30,25,16|13,23,10",false,generated_inside_algorithm,1151,1151,74.130104,10,5,0,0,5,5,17,5.618189,10,0,true,ok,,6.1,19.9,1.0,True,0,none,0.0,0,0,0,0,0,0,0.0,17,10,7,5,10,5,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-1.00/efg-high-first/summary-ivns-efg-high-first-time-1.00.csv,efg-high,efg-high-first,1.0,efg-high-first-t1.00,a_time_exploratory
