run_id,algorithm,instance,seed,known_best,max_iter,kmax,max_no_improve,shake_max_tries,generation_max_tries,vnd_mode,vnd_max_rounds,vnd_max_no_improve,time_limit_seconds,termination_reason,initial_cost,initial_solution_signature,initial_solution_shared_p,initial_solution_source,best_cost,final_cost,gap_percent,iterations,accepted_improvements,invalid_neighbors,no_improvement_neighbors,timeout_neighbors,neighbors_evaluated,generation_tries,elapsed_time_seconds,best_iteration,stagnation_iterations,feasible,status,error,ivns_string_length_avg,ivns_complexity_avg,ivns_max_neighborhood_seconds,ivns_reset_strings_on_improvement,ivns_candidates_per_iteration,ivns_candidate_selection_mode,ivns_exploration_rate,ivns_candidates_generated,ivns_candidates_valid,ivns_candidates_timeout,ivns_candidates_invalid,ivns_candidates_no_improvement,ivns_candidates_selected,ivns_candidate_success_rate,ivns_strings_generated_total,ivns_strings_valid_total,ivns_strings_invalid_total,ivns_strings_evaluated_total,ivns_strings_selected_total,ivns_strings_accepted_total,ivns_unique_strings_total,ivns_reject_too_many_r,ivns_reject_too_short,ivns_reject_too_long,ivns_reject_unbalanced,ivns_reject_missing_required_symbol,ivns_reject_forbidden_expensive_pattern,ivns_reject_semantic_invalid,ivns_reject_duplicated_string,ivns_reject_generation_limit_reached,ivns_reject_unknown,ivns_profile,mode_from_file
ivns_A-n65-k9_11,ivns,A-n65-k9,11,1174,10,2,5,5,50,random,3,2,60,max_iter,3557,"48,32,46,28,22,34,19,40,10,14|57,21,45,17,23,33,55,18|26,5,7,52,44,39,8,24,11|13,51,42,4,20,43,63|35,6,59,61,29,9,3|47,12,27,15,60,2|37,30,62,25,38,58|31,49,56,16,50,41|1,54,53,64,36",false,generated_inside_algorithm,2693,2693,129.386719,10,10,0,0,0,10,16,0.306014,10,0,true,ok,,3.800000,9.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,10,10,10,4,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_12,ivns,A-n65-k9,12,1174,10,2,5,5,50,random,3,2,60,max_iter,3784,"13,35,19,42,6,8,52,23,40|4,61,11,46,53,30,25,62|18,37,1,45,36,38,21,63,57|33,34,2,28,48,58,22|12,54,5,15,27,39,47,14|49,7,56,24,16,10,32|26,59,43,29,9,3|44,51,55,60,50,41|17,64,31,20",false,generated_inside_algorithm,2866,2866,144.122665,10,8,0,0,2,8,15,0.363018,10,0,true,ok,,4,10.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,15,10,5,8,10,8,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_13,ivns,A-n65-k9,13,1174,10,2,5,5,50,random,3,2,60,max_iter,3709,"19,26,57,32,29,18,24,49,56,14|42,11,31,3,36,47,13,21|39,33,48,45,8,44,52,35,40,22|4,27,58,50,28,23,12|54,2,43,62,37|61,16,25,1,17,5,53|51,7,15,41,34,6,46,59|30,55,63,38,10|20,60,64,9",false,generated_inside_algorithm,2925,2925,149.148209,10,7,0,0,3,7,20,0.410020,10,0,true,ok,,4,10.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,7,10,7,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_14,ivns,A-n65-k9,14,1174,10,2,5,5,50,random,3,2,60,max_iter,3662,"22,19,52,46,35,39,56,8,17|50,16,61,30,36,62,10|5,26,12,2,24,32,31,4|38,7,54,45,14,27,3,28|53,21,23,48,9,13,18|15,40,58,37,51,49,57,34|55,63,29,42,1,44|41,33,47,6,25,43|60,20,59,64,11",false,generated_inside_algorithm,2757,2757,134.838165,10,8,0,0,2,8,13,0.355017,10,0,true,ok,,3.700000,10.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,8,10,8,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_15,ivns,A-n65-k9,15,1174,10,2,5,5,50,random,3,2,60,max_iter,3802,"52,48,54,35,29,26,18,12,38,2|19,11,4,45,32,16,39,36,24,10,50|57,21,8,49,6,37,58|61,55,56,42,53,43|59,47,3,27,28,13,15|51,46,5,34,23,22,20|1,7,25,62,41,60|17,63,33,31,14|40,9,64,44|30",false,generated_inside_algorithm,2939,2939,150.340714,10,7,0,0,3,7,13,0.425020,10,0,true,ok,,4,11,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,7,10,7,8,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_16,ivns,A-n65-k9,16,1174,10,2,5,5,50,random,3,2,60,max_iter,3838,"32,60,47,14,1,17,40|19,45,41,53,34,20,52,21|51,11,33,37,50,2,9,35|38,28,27,8,58,49,15|63,26,6,36,7,61,22,42,5|16,44,62,57,54,23|48,30,39,59,13,43,24|4,18,55,29,31,12,46|3,10,56,64,25",false,generated_inside_algorithm,2670,2670,127.427605,10,10,0,0,0,10,13,0.354017,10,0,true,ok,,3.700000,10.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,10,10,10,4,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_17,ivns,A-n65-k9,17,1174,10,2,5,5,50,random,3,2,60,max_iter,3621,"19,38,23,28,60,33,42,41|48,50,26,31,58,43,34|62,20,12,54,13,45,27|57,11,61,63,32,53,1,9,35|39,24,16,18,40,5,4,30|51,14,44,29,59,52,17|37,6,25,21,55,46,7|22,56,8,49,3,36|64,15,2,47,10",false,generated_inside_algorithm,2838,2838,141.737656,10,6,0,0,4,6,13,0.447022,10,0,true,ok,,4,11.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,6,10,6,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_18,ivns,A-n65-k9,18,1174,10,2,5,5,50,random,3,2,60,max_iter,4059,"19,22,28,14,3,47,2,38|26,57,24,60,46,25,31|61,42,58,30,17,7,10|16,62,20,23,56|12,1,9,18,35,51,45,11,41,13,4|59,48,55,15,50,34,53|39,43,54,6,40,29|44,32,36,37,21,27,5|8,63,49,64,33,52",false,generated_inside_algorithm,3273,3273,178.790466,10,6,0,0,4,6,26,0.433021,10,0,true,ok,,3.900000,11.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,26,10,16,6,10,6,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_19,ivns,A-n65-k9,19,1174,10,2,5,5,50,random,3,2,60,max_iter,3793,"1,63,56,20,49,32|37,55,26,29,31,61,14,12|19,52,25,5,22,42,48,15,17,10|45,53,38,9,11,36,4,50|18,21,2,3,16,30,51|57,39,60,24,6,7,62|41,44,33,27,40,58|13,28,46,8,54,35,23|59,43,47,64,34",false,generated_inside_algorithm,3105,3105,164.480408,10,6,0,0,4,6,24,0.391019,10,0,true,ok,,3.900000,10.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,24,10,14,6,10,6,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_20,ivns,A-n65-k9,20,1174,10,2,5,5,50,random,3,2,60,max_iter,3735,"19,61,45,10,32,2,48,18,58,37,5|42,26,7,47,57,62,17,46,25|11,14,60,38,24,20,39|44,28,3,9,51,22|53,31,6,30,4|12,52,8,50,59,34,55|35,49,33,16,36,1,56|21,15,43,29,27,23|63,41,64,13,40,54",false,generated_inside_algorithm,2926,2926,149.233383,10,8,0,0,2,8,15,0.300014,10,0,true,ok,,3.400000,9.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,15,10,5,8,10,8,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_21,ivns,A-n65-k9,21,1174,10,2,5,5,50,random,3,2,60,max_iter,3821,"19,32,15,45,16,55,37,60,61,33|48,52,26,59,31,28,35,40,25|6,17,9,63,18|27,11,53,2,13,12,47|57,38,5,4,36,10,49,46,42,21|14,51,24,44,3,62|8,29,34,22,58,54|41,43,39,50,20,1|64,30,56,23,7",false,generated_inside_algorithm,3420,3420,191.311752,10,3,0,0,7,3,14,0.533025,9,0,true,ok,,4.300000,12.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,3,10,3,8,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_22,ivns,A-n65-k9,22,1174,10,2,5,5,50,random,3,2,60,max_iter,3712,"26,62,52,50,44,57,15,11,53|39,40,60,6,7,10,61,46|32,19,29,5,55,8,41,30|45,42,22,3,16,31,34,47|48,20,13,28,43,33,21|37,56,54,59,12,4,38|23,51,18,2,1,25,14|35,58,27,49,36,17|63,9,64,24",false,generated_inside_algorithm,3048,3048,159.625214,10,6,0,0,4,6,20,0.344017,10,0,true,ok,,4,10.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,6,10,6,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_23,ivns,A-n65-k9,23,1174,10,2,5,5,50,random,3,2,60,max_iter,3938,"42,26,51,32,24,29,18,11,3,41,16|21,6,36,57,35,4,13,20|19,45,61,7,62,47,10,25,39,37|48,38,52,46,50,63,34,27,22|14,56,59,55,2|5,17,28,15,40,23|33,60,53,49,8|43,9,30,31|12,58,1,54,44|64",false,generated_inside_algorithm,3255,3255,177.257233,10,6,0,0,4,6,20,0.370018,9,0,true,ok,,3.800000,10.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,6,10,6,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_24,ivns,A-n65-k9,24,1174,10,2,5,5,50,random,3,2,60,max_iter,4101,"19,32,48,45,41,23,42,25,10,4,16|26,24,56,37,33,9|61,11,40,14,5,38,55,49,8|57,50,13,18,3,27,39,22,53|63,17,15,43,62|46,36,29,60,52,31,51|20,12,30,1,35,34|54,6,58,7,2|64,21,28,59,44,47",false,generated_inside_algorithm,3214,3214,173.764908,10,6,0,0,4,6,15,0.382018,9,0,true,ok,,4,11.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_25,ivns,A-n65-k9,25,1174,10,2,5,5,50,random,3,2,60,max_iter,3712,"57,35,41,30,45,52,2,42,46,50|26,48,19,32,39,61,60,63,56,27|13,5,23,11,47,36,62,22|40,28,44,12,24,21|14,37,25,4,55,58,38|3,29,9,31,49,18|15,10,59,16,51,1,20|64,8,7,33,34,17|53,43,6,54",false,generated_inside_algorithm,2884,2884,145.655884,10,8,0,0,2,8,14,0.317016,10,0,true,ok,,3.800000,10.400000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,8,10,8,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_26,ivns,A-n65-k9,26,1174,10,2,5,5,50,random,3,2,60,max_iter,3621,"19,12,25,55,42,32,58,53|11,4,2,37,52,8,15,48,22,35|5,57,20,3,41,24,7|26,39,28,10,9,30,61,18|51,13,17,29,27,33,54|45,16,63,49,43,14,21|1,23,62,47,46,36,38|50,34,60,31,44|59,64,56,40,6",false,generated_inside_algorithm,3007,3007,156.132874,10,5,0,0,5,5,17,0.479023,10,0,true,ok,,4,11.100000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_27,ivns,A-n65-k9,27,1174,10,2,5,5,50,random,3,2,60,max_iter,3802,"21,36,19,35,16,17,28,29|48,46,57,12,15,1,39,10,38,34,11|32,45,56,3,7,33,5,53|26,22,52,18,25,61,8,44,47|42,14,60,51,58,49,4,59|50,30,13,6,40,63|64,37,9,31,27|55,2,41,54,62|24,43,23,20",false,generated_inside_algorithm,2785,2785,137.223175,10,9,0,0,1,9,14,0.286014,10,0,true,ok,,3.400000,8.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,14,10,4,9,10,9,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_28,ivns,A-n65-k9,28,1174,10,2,5,5,50,random,3,2,60,max_iter,3961,"19,26,11,62,40,47,52,55,51,21,5|20,15,9,24,37|18,17,57,56,25,2|42,4,8,44,30,23|32,48,45,38,28,54,49,31,33|39,22,35,61,10,41,58,27,29|46,14,59,12,6,1,60|43,7,50,53,36,16|3,13,34,64,63",false,generated_inside_algorithm,3208,3208,173.253830,10,6,0,0,4,6,19,0.445022,8,0,true,ok,,4.100000,11.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,19,10,9,6,10,6,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_29,ivns,A-n65-k9,29,1174,10,2,5,5,50,random,3,2,60,max_iter,3818,"45,11,50,49,7,22,63,33,36|19,57,13,28,47,18,9,3,26,35|39,59,52,30,5,8,60|53,46,25,16,42,27,61,62|51,58,31,32,56,15,29|37,40,44,38,2,41|48,54,20,4,23,6|55,1,24,34,17|10,64,12,14,21,43",false,generated_inside_algorithm,2686,2686,128.790466,10,8,0,0,2,8,16,0.429020,10,0,true,ok,,4.200000,11.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,8,10,8,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n65-k9_30,ivns,A-n65-k9,30,1174,10,2,5,5,50,random,3,2,60,max_iter,3812,"19,39,11,32,12,57,2,9,53|52,37,7,43,27,15,22,13|48,42,40,56,62,59,35,6|26,61,45,34,30,8,33,17|16,36,20,47,5,50,4|21,44,1,25,60,49|18,41,29,58,54,51,55|14,46,63,38,28,31|10,64,3,24,23",false,generated_inside_algorithm,2983,2983,154.088577,10,6,0,0,4,6,15,0.472023,10,0,true,ok,,4.200000,12,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_1,ivns,A-n80-k10,1,1763,10,2,5,5,50,random,3,2,60,max_iter,4468,"33,65,43,35,59,19,50,2,47,38|54,58,11,28,76,36,22,34,15|51,72,17,25,31,14,13,77,61,26,56,73|8,27,44,24,74,53,69,10,49,32,78|66,67,70,18,68,62,7|60,45,42,1,40|55,4,57,29,37,6,75,52|46,63,16,12,64,5,79|71,21,20,3,30,48,23|41,9,39",false,generated_inside_algorithm,3855,3855,118.661369,10,6,0,0,4,6,15,0.371018,10,0,true,ok,,3.500000,10,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_2,ivns,A-n80-k10,2,1763,10,2,5,5,50,random,3,2,60,max_iter,4913,"43,31,11,67,34,25,77,35,69,65,28,75,57|33,47,60,42,23,8,24,58,21,54,51,14|15,72,27,32,50,78,22,4,37,66,30,64|52,62,48,40,61,73,76,16|36,6,5,68,19,26,12,41|29,70,10,63,59,20,53|71,9,46,49,38,44,13|17,3,74,39,55|45,1,7,2|79,56,18",false,generated_inside_algorithm,4168,4168,136.415192,10,5,0,0,5,5,17,0.429021,9,0,true,ok,,4,11.100000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_3,ivns,A-n80-k10,3,1763,10,2,5,5,50,random,3,2,60,max_iter,4938,"33,29,31,40,11,76,6,58,27,19|54,35,57,20,77,62,5,41,49,72|43,47,13,36,56,52,10,37,42,66|4,14,69,55,23,67,7,30,53|34,16,71,61,63,46,39,51|65,3,12,18,60,17|70,22,73,48,26,68,21,15,64,24,8|59,74,50,38,75,28|78,25,1,45,9,44,32|2,79",false,generated_inside_algorithm,4143,4143,134.997162,10,6,0,0,4,6,15,0.422020,9,0,true,ok,,3.600000,10.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,15,10,5,6,10,6,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_4,ivns,A-n80-k10,4,1763,10,2,5,5,50,random,3,2,60,max_iter,4873,"29,34,77,41,50,55,18,6|31,15,8,51,72,42,16,47,54,10,71,56,58,76|65,14,67,36,74,27,43,28,44,33,22|78,61,45,4,32,62,39|46,59,9,7,73,75|68,19,25,49,23,48,69,24,37|26,66,60,12,53,2,57|70,35,3,64,13,5,38,20|63,21,30,52,79,1|17,40,11",false,generated_inside_algorithm,4223,4223,139.534882,10,5,0,0,5,5,13,0.413020,10,0,true,ok,,3.700000,9.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,13,10,3,5,10,5,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_5,ivns,A-n80-k10,5,1763,10,2,5,5,50,random,3,2,60,max_iter,4915,"38,54,18,56,20,30,12,47|23,70,57,46,33,14,58,68,77,31,45|24,61,13,34,28,48,59,43,26|65,27,60,32,5,9,37,42|35,44,7,66,55,69,74,19|10,2,40,15,53,79,75,29|78,73,52,21,4,22,8,11,71|67,64,63,25,16,6,72,39,51|1,17,3,36,50|76,49,62,41",false,generated_inside_algorithm,4246,4246,140.839478,10,4,0,0,6,4,17,0.433021,10,0,true,ok,,4.200000,12,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,4,10,4,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_6,ivns,A-n80-k10,6,1763,10,2,5,5,50,random,3,2,60,max_iter,5107,"15,70,47,62,3,16,67,78,18,77,24,34|33,4,43,55,12,66,10,54,21,65,30,31,41|72,56,35,44,48,6,42,51,22|14,71,38,64,61,60,17|25,58,9,36,11,2,68|57,52,32,73,13,75,46,59|27,40,5,20,69,53,37,74|8,19,28,45,50,7|26,76,39,1,29,79|63,49,23",false,generated_inside_algorithm,4821,4821,173.454346,10,2,0,0,8,2,16,0.510025,7,0,true,ok,,3.900000,11.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,2,10,2,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_7,ivns,A-n80-k10,7,1763,10,2,5,5,50,random,3,2,60,max_iter,4993,"50,15,21,53,29,14,40,75,17,5|77,44,26,48,11,41,25,38,74|33,56,2,72,7,43,68,30,76,52|65,64,46,69,35,12,34,73,60,66,51,19|47,54,27,61,45,20,13,78,23|31,55,39,1,49,22|24,16,58,6,18,59,10|32,71,63,57,70,67,9|37,62,28,36,4,3|79,42,8",false,generated_inside_algorithm,4532,4532,157.061829,10,3,0,0,7,3,17,0.468022,7,0,true,ok,,4,11.600000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,3,10,3,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_8,ivns,A-n80-k10,8,1763,10,2,5,5,50,random,3,2,60,max_iter,4897,"33,52,10,36,24,38,26,45,14,49|34,72,50,4,28,13,46,47,22,69|19,16,39,35,1,25,63|54,65,48,5,73,3,44,68,27,42|43,2,7,61,31,15,59|77,60,70,8,57,30,21,78,67,56,76|23,12,55,51,64,71,41,75,66|40,37,74,29,53,18|11,62,9,58,32,6|17,20,79",false,generated_inside_algorithm,4185,4185,137.379471,10,5,0,0,5,5,17,0.406020,10,0,true,ok,,3.800000,10.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,5,10,5,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_9,ivns,A-n80-k10,9,1763,10,2,5,5,50,random,3,2,60,max_iter,4850,"15,33,75,58,3,8,7,1,78|44,21,41,9,49,69,28,14|27,57,23,35,6,71,17|31,72,47,32,65,4,42,76,67,70,25,12,43|54,5,37,11,24,62,77,59,30|26,53,68,55,38,19,20,10|34,16,63,29,18,45,46|51,64,13,61,2,22,56|52,60,50,36,73,66,40,74|39,48,79",false,generated_inside_algorithm,4217,4217,139.194565,10,4,0,0,6,4,27,0.487023,9,0,true,ok,,3.800000,10.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,27,10,17,4,10,4,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_10,ivns,A-n80-k10,10,1763,10,2,5,5,50,random,3,2,60,max_iter,4732,"33,31,69,65,35,44,51,74,8,41,32,61,43|77,34,3,26,70,40,50,66,71,62|15,5,16,7,75,56,9,13,64|67,72,47,54,46,57,48,17,58,45|14,76,22,49,10,38,25|78,39,59,24,6,2|36,18,4,19,21,53,55,27|52,37,60,63,73,68,11,29|20,28,12,42,30,23|1,79",false,generated_inside_algorithm,4272,4272,142.314224,10,3,0,0,7,3,19,0.467023,9,0,true,ok,,3.900000,11,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,19,10,9,3,10,3,7,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_11,ivns,A-n80-k10,11,1763,10,2,5,5,50,random,3,2,60,max_iter,4663,"33,15,58,72,69,37,65,21,12,54,35,19,34,48,8|47,77,44,14,39,36,56,51,23,42,67|60,76,61,46,43,41,3|22,16,75,59,63,62|10,74,2,29,24,38,32|25,11,30,26,70,1,57,50|9,31,27,6,49,4,66,71,52|79,78,5,53,17,45,64|55,40,13,18,28,68|7,73,20",false,generated_inside_algorithm,4127,4127,134.089630,10,4,0,0,6,4,29,0.416020,10,0,true,ok,,3.900000,10.700000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,29,10,19,4,10,4,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_12,ivns,A-n80-k10,12,1763,10,2,5,5,50,random,3,2,60,max_iter,4958,"51,25,11,20,73,3,39|33,56,52,49,35,70,58,22,42,48,54|65,24,47,15,60,75,34,26,7,57,72,77,5|67,27,43,46,53,6,10,23,37|76,16,68,14,74,62,18,4|1,13,28,19,31,69,17|78,66,61,55,64,8,2,50|44,71,12,36,29,30,40,63|38,32,41,45,79|59,21,9",false,generated_inside_algorithm,4403,4403,149.744751,10,4,0,0,6,4,30,0.425021,9,0,true,ok,,4,11.300000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,30,10,20,4,10,4,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_13,ivns,A-n80-k10,13,1763,10,2,5,5,50,random,3,2,60,max_iter,4889,"33,13,61,29,62,37,42|50,18,6,68,72,45,35,4|73,27,69,16,28,26,51,59,75,60|21,31,53,43,66,49,39,20,30|34,47,55,64,14,78,19,54,9,25,2|77,65,46,63,17,10,52,24,58,15,70,48|67,5,36,32,71,44,41,23,11|8,7,76,40,57,12|74,38,79,56,3|1,22",false,generated_inside_algorithm,4524,4524,156.608063,10,3,0,0,7,3,12,0.516025,9,0,true,ok,,4.100000,10.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,12,10,2,3,10,3,8,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_14,ivns,A-n80-k10,14,1763,10,2,5,5,50,random,3,2,60,max_iter,5094,"47,16,75,8,78,23,45,42,19|33,65,14,48,55,21,1,18,46|31,74,66,29,37,73,26,32,35,13,27|15,17,30,77,38,59,61|24,58,56,12,67,40,68,3,25|50,70,41,76,4,5,53,54,39,44|34,52,43,64,62,10,6,51,7,72|2,71,63,9,36,69|20,57,22,28,11|60,79,49",false,generated_inside_algorithm,4680,4680,165.456604,10,2,0,0,8,2,23,0.556027,9,0,true,ok,,4,11.900000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,23,10,13,2,10,2,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_15,ivns,A-n80-k10,15,1763,10,2,5,5,50,random,3,2,60,max_iter,5250,"33,75,6,20,10,59,48,50,24|66,7,18,9,49|16,35,70,64,72,54,22,8,17,2|25,21,67,12,36,27,40,38,78|47,31,52,58,39,32,30,23,45,26|51,65,43,15,42,57,44,76,34,1|77,55,62,14,4,28,46,60,41|3,11,13,19,56,37,71|5,68,29,73,63,69,61|79,53,74",false,generated_inside_algorithm,4260,4260,141.633575,10,7,0,0,3,7,12,0.412019,10,0,true,ok,,3.700000,10.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,12,10,2,7,10,7,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_16,ivns,A-n80-k10,16,1763,10,2,5,5,50,random,3,2,60,max_iter,5154,"33,6,14,32,12,41,67,66,58,24,26,54|43,52,69,45,56,27,7,59|72,3,40,38,25,77,47,9|48,42,60,75,29,64,65,4,35,49,73|13,39,16,50,30,51,34,78,76,44,15,36|31,10,11,5,61,17,57|18,74,21,70,2,53|19,62,63,8,71,20,46|68,1,37,22,79|23,55,28",false,generated_inside_algorithm,4785,4785,171.412354,10,3,0,0,7,3,17,0.465023,10,0,true,ok,,3.800000,11,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,17,10,7,3,10,3,5,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_17,ivns,A-n80-k10,17,1763,10,2,5,5,50,random,3,2,60,max_iter,5165,"34,27,35,4,48,49,58,33,73,30,51,22,68|60,14,15,42,78,72,50,71,75,20,21|77,43,31,24,47,23,6,1,62,54|16,32,55,63,9,18|64,17,36,39,59,44,41|70,56,65,52,37,76,57,5,28|67,3,38,46,12,8,19|26,13,11,10,66,40,74,53|69,29,7,2,79|61,25,45",false,generated_inside_algorithm,4535,4535,157.231979,10,4,0,0,6,4,26,0.426021,7,0,true,ok,,3.700000,10.200000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,26,10,16,4,10,4,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_18,ivns,A-n80-k10,18,1763,10,2,5,5,50,random,3,2,60,max_iter,4973,"33,75,23,68,3,77,46,53,62|65,51,27,74,34,44,32,40,36,50,16,31,73|54,24,38,58,21,5,37,61|47,29,72,19,78,63,26,48,60,71,30,4|56,12,18,41,13,10,76,14|66,43,57,64,20,8,15,69,9|52,70,35,25,67,17,22,2|7,45,55,28,11|39,59,42,49|79,1,6",false,generated_inside_algorithm,4521,4521,156.437881,10,3,0,0,7,3,20,0.472023,9,0,true,ok,,4,11.500000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,20,10,10,3,10,3,6,0,0,0,0,0,0,0,0,0,0,baseline,random
ivns_A-n80-k10_19,ivns,A-n80-k10,19,1763,10,2,5,5,50,random,3,2,60,max_iter,4990,"33,17,24,76,70,36,52,30,18|54,12,22,28,78,66,59|75,29,63,42,6,68,65,26|35,51,61,34,23,50,13,10,2|4,31,53,15,69,71,14,5,64,77,7,32|11,49,19,56,74,39,60|27,47,37,3,1,46,8,40|43,20,67,9,25,16,21,72,73,48|62,44,58,41,57,45|38,79,55",false,generated_inside_algorithm,4184,4184,137.322754,10,6,0,0,4,6,16,0.484023,9,0,true,ok,,3.600000,10.800000,0.050000,true,0,none,0.000000,0,0,0,0,0,0,0.000000,16,10,6,6,10,6,6,0,0,0,0,0,0,0,0,0,0,baseline,random
